,Open,High,Low,Close,Volume
2022-03-21 14:00:00,0.3534,1.38,0.3534,1.1626,105198941000.0
2022-03-21 15:00:00,1.1614,1.1633,0.925,1.1135,86254955900.0
2022-03-21 16:00:00,1.1139,1.1799,0.9533,0.9604,40227763400.0
2022-03-21 17:00:00,0.9608,0.9823,0.87,0.9167,28347718500.0
2022-03-21 18:00:00,0.9167,0.9733,0.8977,0.9476,18435356000.0
2022-03-21 19:00:00,0.9487,1.0483,0.94,0.9728,33756327299.999996
2022-03-21 20:00:00,0.9713,0.99,0.92,0.9671,12674276900.0
2022-03-21 21:00:00,0.9663,0.9671,0.93,0.9355,5344229000.0
2022-03-21 22:00:00,0.9358,0.9378,0.84,0.8599,12029161400.0
2022-03-21 23:00:00,0.8589,0.925,0.8358,0.8416,8919542000.0
2022-03-22 00:00:00,0.8411,0.89,0.7813,0.8586,14867583200.0
2022-03-22 01:00:00,0.8585,0.8784,0.8102,0.8526,8655777900.0
2022-03-22 02:00:00,0.8514,0.88,0.815,0.8539,7732943800.0
2022-03-22 03:00:00,0.8535,0.95,0.835,0.912,17459249300.0
2022-03-22 04:00:00,0.912,0.9835,0.8807,0.9415,17001127500.0
2022-03-22 05:00:00,0.9415,1.0101,0.9125,0.9318,20639395700.0
2022-03-22 06:00:00,0.9323,0.942,0.8647,0.896,11941361800.0
2022-03-22 07:00:00,0.8957,0.912,0.8703,0.8843,5808593300.0
2022-03-22 08:00:00,0.8837,0.9169,0.882,0.9,4763818000.0
2022-03-22 09:00:00,0.9,0.9,0.8546,0.8702,5594653000.0
2022-03-22 10:00:00,0.8701,0.8707,0.8283,0.8383,6402722200.0
2022-03-22 11:00:00,0.8383,0.8746,0.8292,0.8385,6609895100.0
2022-03-22 12:00:00,0.8393,0.8451,0.815,0.8437,5604129400.0
2022-03-22 13:00:00,0.8431,0.8476,0.8188,0.8263,3758818300.0
2022-03-22 14:00:00,0.827,0.8871,0.8214,0.8254,14704886600.0
2022-03-22 15:00:00,0.8253,0.8333,0.8068,0.8095,5738853200.0
2022-03-22 16:00:00,0.8091,0.8188,0.791,0.8153,5279395600.0
